backup,n.,后补，援助,xxx
notably,adv.,显著地，尤其,xxx
exploit,v.,开发，开采,xxx
poetry,n.,诗歌,xxx
discriminate,v.,歧视；区别,xxx
readjust,v.,重新调整，再调整,xxx
slight,adj.,轻微的,xxx
strip,n.,狭长的一块,xxx
tackle,v.,解决，处理,xxx
steady,adj.,稳定的,xxx
minority,n.,少数，少数民族,xxx
aspirational,adj.,渴望成功的的,xxx
discipline,n.,训练，管教,xxx
threshold,n.,门槛,xxx
soar,v.,高飞,xxx
uneven,adj.,不均衡的,xxx
crucial,adj.,关键的,xxx
athletics,n.,体育运动,xxx
needy,adj.,贫穷的,xxx
enthusiastic,adj.,热情的,xxx
trigger,v.,引发，引起,xxx
essential,adj.,必须的；本质的,xxx
agenda,n.,议程,xxx
owe,v.,欠钱,xxx
justice,n.,公平,xxx
donor,n.,捐赠者,xxx
convict,v.,证明……有罪,xxx
underestimate,v.,低估,xxx
flat,adj.,平的,n.,公寓,xxx
confidential,adj.,机密的,xxx
unexpected,adj.,意想不到的,xxx
vitamin,n.,维他命,xxx
jeopardize,v.,危害，危及,xxx
disproportionately,adv.,比例不均地，不成比例地,xxx
bacteria,n.,细菌,xxx
achieve,v.,达到，实现,xxx
bump,v.,颠簸,xxx
existence,n.,存在；生存,xxx
sweep,v.,扫除，清除,xxx
shrewd,adj.,精明的,xxx
illuminate,v.,阐释，阐明,xxx
realm,n.,领域，方面,xxx
blueprint,n.,蓝图，设计图,xxx
pension,n.,养老金,xxx
administration,n.,管理；政府,xxx
track,v.,追踪,n.,轨迹，踪迹,xxx
ponder,v.,仔细考虑,xxx
paradise,n.,天堂,xxx
ethnic,adj.,种族的,xxx
accelerate,v.,加速,xxx
bitter,adj.,痛苦的,xxx
ambition,n.,野心，报复,xxx
confess,v.,承认,xxx
extent,n.,程度,xxx
accountant,n.,会计,xxx
sheer,adj.,纯粹的,xxx
deliberate,adj.,故意的,xxx
pave,v.,铺路,xxx
measure,n.,措施,xxx
potentially,adv.,潜在地,xxx
remove,v.,消除，移除；更新,xxx
allergic,adj.,过敏的,xxx
available,adj.,可获得的，可利用的,xxx
initial,adj.,初步的，最初的,xxx
consensus,n.,共识，一致,xxx
opponent,n.,反对者,xxx
modify,v.,改变,xxx
signify,v.,表明，象征,xxx
accumulate,v.,积累,xxx
mining,n.,采矿业,xxx
violent,adj.,暴力的,xxx
adversity,n.,逆境,xxx
dynamics,n.,动力学,xxx
chaos,n.,混乱,xxx
persistent,adj.,持续的；坚持不懈的,xxx
ritual,n.,仪式,xxx
criteria,n.,标准,xxx
impose,v.,强加于,xxx
untiring,adj.,不知疲倦的,xxx
contrary,adj.,相反的,xxx
nutritious,adj.,有营养的,xxx
anxiety,n.,焦虑,xxx
rewarding,adj.,有意义的,xxx
straightforward,adj.,直接的,xxx
descent,n.,血统,,后裔,xxx
hospitality,n.,友好,xxx
stuff,n.,材料，东西,xxx
reflect,v.,反映；反射；思考,xxx
carpentry,n.,木工活,xxx
decode,v.,解码,xxx
flaw,n.,缺点，瑕疵,xxx
reveal,v.,揭露,xxx
tutor,v.,辅导,xxx
accustom,v.,使习惯,xxx
acquaintance,n.,熟人,xxx
distribution,n.,分布，分配,xxx
trend,n.,趋势,xxx
irritate,v.,激怒,xxx
intrinsic,adj.,本质的，固有的,xxx
deem,v.,认为,xxx
arouse,v.,唤起,xxx
suburban,adj.,郊区的,xxx
pursue,v.,追求,xxx
ideology,n.,意识形态,xxx
layman,n.,门外汉,xxx
instantaneous,adj.,即时的，瞬间的,xxx
seasick,adj.,晕船的,xxx
lack,v.,缺少,xxx
exaggerate,v.,夸张,xxx
magnify,v.,放大,xxx
utilization,n.,利用,xxx
twist,v.,扭曲,xxx
expedition,n.,探险，远征,xxx
switch,v.,转换,xxx
inheritance,n.,继承；遗产,xxx
sponsor,v.,赞助,n.,赞助商,xxx
deterioration,n.,恶化，退化,xxx
ongoing,adj.,持续的，不间断的,xxx
refreshing,adj.,新鲜的,xxx
incidentally,adv.,顺便地，附带,xxx
imprison,v.,监禁,xxx
present,v.,呈现，给予,xxx
uninformed,adj.,无知的，未受过教育的,xxx
overlap,v.,重叠,xxx
slim,adj.,苗条的,xxx
urban,adj.,城市的，都市的,xxx
rank,v.,排列；分级,xxx
untrustworthy,adj.,不值得信任的，怀疑的,xxx
Automatically,adv.,自动地；不经思考地,xxx
accountable,adj.,应负责的，有责任的,xxx
collaborative,adj.,合作的,xxx
practice,n.,做法,xxx
diligence,n.,勤奋,xxx
victim,n.,受害者,xxx
urge,v.,催促,xxx
fertility,n.,多产，肥沃,xxx
foundation,n.,基金会,xxx
reception,n.,接待,xxx
elite,n.,精英,xxx
suicide,n.,自杀,xxx
incompetent,adj.,无能力的，不胜任的,xxx
tremendous,adj.,巨大的,xxx
recyclable,adj.,可回收利用的,xxx
visualize,v.,想象,xxx
exertion,n.,运用,xxx
slack,adj.,疲软的，萧条的,xxx
rigid,adj.,严格的,xxx
organic,adj.,有机的,xxx
reproduction,n.,繁殖,xxx
strap,v.,用带绑住,xxx
precision,n.,精确性,xxx
standardize,v.,标准化,xxx
aptly,adv.,适当地,xxx
promotion,n.,促销,xxx
paralyze,v.,瘫痪，麻痹,xxx
degeneration,n.,退化，变质,xxx
refrain,v.,抑制，避免,xxx
flavor,n.,口味,xxx
adventure,n.,冒险,xxx
agonize,v.,使痛苦,xxx
mount,v.,增加,xxx
oppose,v.,反对,xxx
justifiable,adj.,理所应当的,xxx
promote,v.,促进,xxx
renewable,adj.,可再生的,xxx
hypothesis,n.,假设，假说,xxx
presentation,n.,展示；讲话,xxx
cater,v.,迎合,xxx
unbiased,adj.,公正的,xxx
immersive,adj.,沉浸的，身临其境的,xxx
domain,n.,领域,xxx
primitive,adj.,原始的；简单的,xxx
urgent,adj.,急迫的,xxx
threaten,v.,威胁,xxx
throne,n.,王位,xxx
underfunded,adj.,资金不足的,xxx
jail,n.,监狱,xxx
assessment,n.,评估，评价,xxx
frustrate,v.,使挫败，使沮丧,xxx
abolition,n.,废除,xxx
detective,n.,侦探,xxx
skyscraper,n.,摩天大楼,xxx
corruption,n.,腐败,xxx
intolerant,adj.,无法容忍的,xxx
pierce,v.,刺穿,xxx
compensate,v.,弥补,xxx
gap,n.,差距,xxx
worship,v.,崇拜，喜爱,xxx
gallery,n.,美术馆,xxx
coach,n.,教练,xxx
cancel,v.,取消,xxx
strike,n.,罢工,xxx
rebellion,n.,叛逆,xxx
distract,v.,分心，分散注意,xxx
imperative,adj.,必须的,必要的,xxx
geology,n.,地质学,xxx
sway,v.,影响,xxx
costume,n.,服装,xxx
manual,adj.,手工的；体力的,xxx
quantifiable,adj.,可量化的,xxx
expenditure,n.,费用，花销,xxx
breed,v.,繁殖；导致,xxx
emerge,v.,出现,xxx
noted,adj.,著名的,xxx
position,v.,安放,n.,位置；职位,xxx
extinction,n.,灭绝,xxx
receptionist,n.,接待员,xxx
reckless,adj.,鲁莽的,xxx
abuse,n.,虐待,v.,滥用,xxx
accuse,v.,指控,xxx
biochemistry,n.,生物化学,xxx
optimism,n.,乐观,xxx
predict,v.,预测,xxx
notoriously,adv.,臭名昭著地,xxx
board,n.,董事会,xxx
pose,v.,形成,xxx
memorandum,n.,备忘录,xxx
puzzling,adj.,迷惑的，困扰的,xxx
reliable,adj.,可靠的,xxx
replacement,n.,代替,xxx
reinforce,v.,增强，强化,xxx
impart,v.,传授，教授,xxx
diversity,n.,多样性,xxx
occupation,n.,职业,xxx
intense,adj.,激烈的，强烈的,xxx
dramatically,adv.,大幅度地；戏剧性地,xxx
awareness,n.,意识,xxx
virtually,adv.,几乎,xxx
maturity,n.,成熟,xxx
rare,adj.,罕见的，稀少的,xxx
curb,v.,限制，控制,xxx
favor,v.,恩惠；善意的行为,xxx
productivity,n.,生产力,xxx
mechanism,n.,机制,xxx
helicopter,n.,直升飞机,xxx
validity,n.,有效性；真实性,xxx
relevant,adj.,相关的,xxx
miracle,n.,奇迹,xxx
fertilizer,n.,肥料,xxx
shady,adj.,阴凉的,xxx
poll,n.,民意测验,xxx
countermeasure,n.,对策,xxx
worldly,adj.,世间的，尘世的,xxx
legislator,n.,立法者,xxx
campaign,n.,活动,xxx
odds,n.,可能性,xxx
shepherd,v.,引导，带领,xxx
schedule,n.,计划表,xxx
access,v.,取得，获取,xxx
owl,n.,猫头鹰,xxx
interpret,v.,口译；解释,xxx
intervention,n.,干涉,xxx
bemoan,v.,抱怨；惋惜,xxx
determine,v.,决定,xxx
incur,v.,引起，导致,xxx
literal,adj.,字面的,xxx
proposition,n.,提议，主题,xxx
feasibility,n.,可行,xxx
destructive,adj.,破坏性的，毁灭性的,xxx
denationalize,v.,使非国有化,xxx
resort,n.,度假胜地,xxx
engage,v.,忙于，从事；雇佣,xxx
disarm,v.,解除，消除,xxx
approximately,adv.,大约,xxx
cover,v.,遮盖，遮蔽,xxx
validation,n.,证实,xxx
widespread,adj.,广泛传播的,xxx
unethical,adj.,不道德的,xxx
withdraw,v.,撤销，撤退,xxx
relay,v.,接替，转播,xxx
fluently,adv.,流利地,xxx
mysteriously,adv.,神秘地,xxx
hinder,v.,阻碍,xxx
session,n.,会议；学年,xxx
postdoctoral,adj.,博士后的,xxx
prioritize,v.,优先,xxx
bipartisan,adj.,两党的,xxx
reluctance,n.,勉强，不情愿,xxx
intuitive,adj.,直觉的,xxx
quote,v.,引用,xxx
pragmatic,adj.,务实的，讲求实际的,xxx
alleviate,v.,减轻，缓解,xxx
underlying,adj.,潜在的，基础的,xxx
generate,v.,产生,xxx
dysfunction,n.,失常,xxx
invasive,adj.,入侵的,xxx
ignore,v.,忽视,xxx
specific,adj.,具体的,xxx
elegant,adj.,高雅的，雅致的,xxx
capital,adj.,资金的，资本的,xxx
indicate,v.,表明,xxx
eligible,adj.,适合的；胜任的,xxx
procedure,n.,程序,xxx
unrealistic,adj.,不现实的,xxx
occur,v.,发生,xxx
aggravate,v.,加重，加剧,xxx
frankly,adv.,坦率地,xxx
thrilling,adj.,令人兴奋的,xxx
irreversible,adj.,不可逆的；不可取消的,xxx
marine,adj.,海洋的,xxx
interracial,adj.,种族间的,xxx
grave,adj.,严重的,xxx
undocumented,adj.,无证明的,xxx
appoint,v.,任命,xxx
rhetorical,adj.,修辞的,xxx
momentum,n.,动力，势头,xxx
deserve,v.,值得,xxx
drastically,adv.,激烈地，猛烈地,xxx
particle,n.,粒子，微粒,xxx
miniature,adj.,微型的,xxx
merit,v.,值得,n.,优点,xxx
category,n.,种类,xxx
liability,n.,责任；债务,xxx
hack,v.,黑客攻击,xxx
matter,v.,重要；要紧,xxx
brutal,adj.,残酷的,xxx
biodiversity,n.,生物多样性,xxx
subsequently,adv.,随后,xxx
bother,v.,困扰,xxx
subconscious,adj.,下意识的，潜意识的,xxx
genetic,adj.,基因的,xxx
recurrence,n.,再次发生,xxx
defect,n.,缺点,xxx
retailer,n.,零售商,xxx
memo,n.,备忘录,xxx
chain,n.,连锁店,xxx
executive,n.,执行官,xxx
ballet,n.,芭蕾,xxx
enrollment,n.,入学人数,xxx
propose,v.,提出,xxx
frantic,adj.,疯狂的,xxx
allegedly,adv.,据说,xxx
manipulate,v.,操纵,xxx
coverage,n.,报道,xxx
novel,adj.,新颖的,xxx
previous,adj.,之前的,xxx
neutrality,n.,中立,xxx
underscore,v.,强调,xxx
indispensable,adj.,必不可少的,xxx
puzzle,v.,迷惑,xxx
illustrate,v.,阐明，说明,xxx
sanitation,n.,卫生环境，卫生设备,xxx
defensive,adj.,防守的，防御的,xxx
perspective,n.,视角，观点,xxx
migration,n.,迁徙，移居,xxx
float,v.,漂浮,xxx
flexible,adj.,灵活的,xxx
capable,adj.,有能力的,xxx
practical,adj.,实践的；实用的,xxx
territory,n.,领域，领土,xxx
urbanization,n.,城市化,xxx
privilege,n.,特权,xxx
forthcoming,adj.,即将来临的,xxx
widen,v.,拓宽，变宽,xxx
deduction,n.,扣款,xxx
virtual,adj.,虚拟的；事实上的,xxx
boast,v.,自夸,xxx
monetary,adj.,货币的,xxx
dim,adj.,暗淡的；愚蠢的,xxx
sensible,adj.,理智的,xxx
infant,n.,婴儿,xxx
precedent,n.,先例,xxx
activate,v.,激活,xxx
accomplish,v.,实现,xxx
immigration,n.,移民,xxx
approve,v.,赞同,xxx
pessimist,n.,悲观主义者,xxx
aggressive,adj.,挑衅的,xxx
toxic,adj.,有毒的,xxx
ruling,n.,裁定,xxx
prolong,v.,延长,xxx
tension,n.,紧张,xxx
specialist,n.,专家,xxx
encounter,v.,遭遇,xxx
reap,v.,收割，收获,xxx
institute,n.,研究所，学会，学院,xxx
maintenance,n.,维修,xxx
legend,n.,传奇,xxx
groundless,adj.,无理由的，无根据的,xxx
undertake,v.,承担；着手，开始,xxx
commodity,n.,商品,xxx
stimulate,v.,刺激；激励,xxx
tough,adj.,困难的，粗暴的,xxx
vital,adj.,重要的,xxx
ankle,n.,脚踝,xxx
surgical,adj.,手术的,xxx
peculiar,adj.,奇怪的；特有的,xxx
fade,v.,褪色,xxx
pursuit,n.,追求,xxx
sophisticated,adj.,复杂的，精密的；老于世故的,xxx
lobbyist,n.,游说者,xxx
lessen,v.,减少,xxx
handgun,n.,手枪,xxx
influential,adj.,有影响力的,xxx
detached,adj.,冷静的，超然的,xxx
biography,n.,传记,xxx
curriculum,n.,课程,xxx
margin,n.,利润,xxx
fearlessly,adv.,无畏地，大胆地,xxx
randomly,adv.,随机地,xxx
discrimination,n.,歧视,xxx
stimulus,n.,刺激,xxx
competence,n.,能力,xxx
sneak,v.,溜走,xxx
exceed,v.,超过,xxx
turbulence,n.,气流；骚乱,xxx
address,v.,解决,xxx
trade,v.,做买卖；交换,xxx
deal,v.,买卖毒品,xxx
hike,v.,作长途徒步旅行,xxx
action,n.,行动,xxx
resultant,adj.,作为结果而发生的,xxx
consequent,adj.,作为结果的；必然的,xxx
composer,n.,作曲家,xxx
slave,v.,作苦工；奴役,xxx
grunt,v.,作呼噜声；咕哝,xxx
abide,v.,忍受；遵守,xxx
value,v.,尊重，重视；估价,xxx
dignity,n.,庄重；尊严；体面,xxx
outermost,adj.,最外面的，最远的,xxx
optimum,adj.,最优的，最适宜的,xxx
initially,adv.,最初，开始,xxx
makeup,n.,化妆品；性格；构造；组成,xxx
integral,adj.,作为组成部分的；内置的,xxx
composition,n.,组成，构成，结构,xxx
block,n.,阻塞；障碍物,xxx
damn,v.,谴责,xxx
ample,adj.,足够的；宽敞的,xxx
suffice,v.,足够,xxx
lease,n.,租约，契约，租契,xxx
charter,v.,包租（飞机、船等）,xxx
headquarters,n.,总部,xxx
executive,n.,（机构或公司的）主管，经理,xxx
main,n.,总管道，干线,xxx
overall,adj.,总的,xxx
conceit,n.,自负，自高自大,xxx
ultraviolet,adj.,紫外（线）的,xxx
descendant,n.,子孙，后裔,xxx
endow,v.,资助；赋予,xxx
datum,n.,资料；数据；已知数,xxx
qualification,n.,资格；学历,xxx
bourgeois,adj.,中产阶级的；庸俗的；资产阶级的,xxx
woodpecker,n.,啄木鸟,xxx
bump,v.,撞上,xxx
crash,v.,（发出巨响的）,猛撞,xxx
way,n.,（特定的）状态，状况,xxx
superb,adj.,壮丽的；超等的,xxx
ornament,n.,装饰物,xxx
decorative,adj.,装饰的；可作装饰的,xxx
ornamental,adj.,装饰的,xxx
mount,v.,装配,xxx
shipment,n.,装载的货物；装货,xxx
can,v.,装罐头,xxx
array,v.,（美观地）排列,n.,陈列,xxx
diversion,n.,转移；改道；娱乐,xxx
convert,v.,转变，改变，变换,xxx
transition,n.,转变，变迁；过渡,xxx
torque,n.,转（力）矩，扭（力）矩,xxx
box,n.,（法庭的）专席,xxx
workshop,n.,专题讨论会,xxx
patent,adj.,专利的,n.,专利,xxx
clutch,v.,抓住，掌握，攫,xxx
nest,v.,筑巢，为…筑巢,xxx
coin,v.,铸造（硬币）,xxx
noted,adj.,著名的，知名的,xxx
watchful,adj.,注意的，警惕的,xxx
inject,v.,注射；注满；喷射,xxx
storage,n.,贮藏；保管,xxx
position,n.,形势；主张，立场,xxx
metropolitan,adj.,主要都市的,n.,（东正教和天主教的）大主教,xxx
principally,adv.,主要，大抵,xxx
stalk,n.,主茎，叶柄,xxx
preside,v.,主持；主奏,xxx
eject,v.,逐出，排斥；喷射,xxx
bamboo,n.,竹；竹杆，竹棍,xxx
jewellery,n.,珠宝，珠宝饰物,xxx
wrinkle,n.,皱纹,vt.,使起皱纹,xxx
axial,adj.,轴的；轴向的,xxx
axis,n.,轴，轴线,xxx
ambient,adj.,周围的，包围着的,xxx
periodic,adj.,周期的；一定时期的,xxx
anniversary,n.,周年纪念日,xxx
peripheral,adj.,外围的的；末梢的,xxx
perimeter,n.,周（边）；周长,xxx
anybody,n.,重要人物,xxx
responsible,adj.,可靠的；责任重大的,xxx
consequence,n.,重要（性），重大意义,xxx
category,n.,种类，类目；范畴,xxx
species,n.,种，物种；种类,xxx
hearty,adj.,热情友好的；丰盛的,xxx
neutron,n.,中子,xxx
intermediate,n.,中间体；调解人,xxx
proton,n.,质子，氕核,xxx
qualitative,adj.,质的；定性的,xxx
fabricate,v.,捏造；制作,xxx
fabrication,n.,捏造；制作,xxx
volunteer,n.,志愿者,v.,志愿,xxx
rebuke,v.,指责，非难，斥责,xxx
indicative,adj.,指示的；陈述的,xxx
denote,v.,指示，意味着,xxx
instructor,n.,指导者，教员,xxx
designate,v.,指定；指示；指明,xxx
colonial,adj.,殖民地的，殖民的,xxx
vocation,n.,职业，行业,xxx
notable,adj.,值得注意的；著名的,xxx
merit,v.,值得；应受赏（罚）,xxx
weaver,n.,织布工，编织者,xxx
brace,n.,支柱,v.,拉紧，撑牢,xxx
check,n.,支票；帐单,xxx
second,v.,支持,xxx
bearing,n.,方位；（机器的）承座；轴承；忍受,xxx
symptom,n.,症状；征兆，征候,xxx
regime,n.,政权，政体；制度,xxx
politics,n.,政纲，政见，策略,xxx
platform,n.,政纲，党纲，宣言,xxx
confirmation,n.,证实，确定；确认,xxx
testify,v.,作证；证明，证实,xxx
audience,n.,正式会见；拜会,xxx
correctly,adv.,正确地，恰当地,xxx
positive,adj.,正的，阳性的；正的，正极的，阳性的；正的，正数的,xxx
normalization,n.,正常化，标准化,xxx
sign,n.,征兆，迹象，病症,xxx
conqueror,n.,征服者，胜利者,xxx
controversy,n.,争论，辩论，争吵,xxx
suppress,v.,镇压；抑制；禁止发表；封锁；查禁,xxx
gust,n.,阵风，一阵狂风,xxx
clinic,n.,诊所，医务室；会诊；会诊时间；门诊时间,xxx
diagnose,v.,诊断（疾病）,xxx
sincerity,n.,真诚，诚意；真实,xxx
cherish,v.,珍爱；怀有（感情）,xxx
detective,n.,侦探，警探；私人侦探，私家侦探,xxx
underline,v.,着重；强调,n.,预告,xxx
grind,v.,磨碎，碾碎，把...磨成粉,xxx
discount,n.,折扣,v.,打折扣卖,xxx
literally,adv.,照字义，逐字地,xxx
illuminate,v.,照明，照亮；阐明,xxx
summon,v.,召唤；鼓起（勇气）,xxx
marsh,n.,沼泽地，湿地,xxx
entertainment,n.,招待，招待会,xxx
hindrance,n.,障碍，妨碍,xxx
hose,n.,软管；袜类（包括连裤袜、长筒袜、短袜）,xxx
sofa,n.,长沙发，沙发,xxx
tensile,adj.,张力的；能伸长的,xxx
warfare,n.,战争，战争状态,xxx
battle,v.,战斗，与…作战,xxx
predominant,adj.,占优势的；主要的,xxx
unfold,v.,展开；展现，呈现,xxx
cling,v.,粘住；依附；坚持,xxx
viscous,adj.,粘滞的，粘性的,xxx
coherent,adj.,（文章、观点等）连贯的，有条理的，一致的,xxx
album,n.,（收存照片或邮票的）,册子,xxx
glue,v.,粘牢,xxx
cement,v.,粘结,xxx
adhere,v.,粘附；追随；坚持,xxx
strip,n.,窄条，长带,xxx
grasshopper,n.,蚱蜢，蝗虫，蚂蚱,xxx
wink,v.,眨眼；使眼色,xxx
further,v.,增进,xxx
multiplication,n.,乘法；增加,xxx
liability,n.,责任；债务,xxx
shipbuilding,n.,造船（业），造船学,xxx
mint,n.,造币厂；巨额钱财,xxx
hollow,v.,凿空，挖空,xxx
hymn,n.,赞美诗，圣歌；赞歌,xxx
glorify,v.,赞美；颂扬（上帝）,xxx
fore,adv.,在（或向）船头；在（或向）飞行器头部,xxx
therein,adv.,在那里,xxx
overseas,adv.,在海外，（向）国外,xxx
ashore,adv.,在岸上，上岸,xxx
outside,prep.,在…外，向…外,xxx
brand,v.,在…上打烙印,xxx
alongside,prep.,在…旁边,xxx
roam,v.,在…漫步，漫游,xxx
over,prep.,在（做）…时,xxx
reproduction,n.,再生（产）；繁殖,xxx
specification,n.,规格；明确说明，详述,xxx
disastrous,adj.,灾难性的；悲惨的,xxx
operation,n.,运算,xxx
freight,n.,货运；运费,xxx
locomotive,adj.,运动的；机动,xxx
lunar,adj.,月亮的,xxx
undertake,v.,从事；承诺,xxx
primitive,adj.,远古的，未开化的,xxx
dome,n.,圆屋顶，拱顶,xxx
cylinder,n.,圆筒；柱（面）；汽缸,xxx
satisfactorily,adv.,圆满地,xxx
nucleus,n.,原子核，细胞核,xxx
prototype,n.,原型；典型，范例,xxx
vowel,n.,元音；元音字母,xxx
marshal,n.,元帅；陆军元帅,xxx
subscription,n.,订阅（费）；用户费（的缴纳）,xxx
prophet,n.,预言家，先知,xxx
prophecy,n.,预言；预言能力,xxx
prediction,n.,预言，预告；预报,xxx
preset,v.,预先装置,xxx
beforehand,adv.,预先；提前地,xxx
budget,n.,预算；〔政府的〕,xxx
foresee,v.,预见，预知，看穿,xxx
prevention,n.,预防，阻止，妨碍,xxx
tulip,n.,郁金香,xxx
intonation,n.,语调，声调；发声,xxx
cosmic,adj.,宇宙的；广大无边的，极大的,xxx
cosmos,n.,宇宙,xxx
overlap,v.,与…交搭，重叠,xxx
excuse,v.,为…辩解；使免除,xxx
senseless,adj.,愚蠢的，无意义的,xxx
amusement,n.,乐趣；娱乐，消遣,xxx
torpedo,n.,鱼雷，水雷,xxx
margin,n.,余地；（获胜者在时间或票数上领先的）幅度，差额；利润；赚头,xxx
roundabout,adj.,转弯抹角的；迂回的,xxx
kidnap,v.,诱拐，绑架,xxx
guilt,n.,内疚；有罪，犯罪,xxx
shadowy,adj.,有影的；幽暗的,xxx
avail,v.,有益于，有用,n.,效用,xxx
ambitious,adj.,有雄心的；热望的,xxx
significant,adj.,重要的，重大的，影响深远的,xxx
validity,n.,（法律上的）有效；符合逻辑，正确,xxx
availability,n.,有效（性）；可得性,xxx
finite,adj.,有限的；有尽的,xxx
magnet,n.,有吸引力的人（或物）,xxx
profitable,adj.,有利的；有益的,xxx
advantageous,adj.,有利的，有助的,xxx
courteous,adj.,有礼貌的，谦恭的,xxx
bead,n.,有孔小珠；水珠；露珠,xxx
commonsense,adj.,有常识的,xxx
conservative,adj.,保守的，守旧的,xxx
liable,adj.,有（法律）责任的,xxx
yacht,n.,游艇，快艇,xxx
uranium,n.,铀,xxx
tanker,n.,油船；空中加油飞机,xxx
postal,adj.,邮政的，邮局的,xxx
superiority,n.,优越（性），优势,xxx
